Name,SMILES,PAPER,extra-info,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Molecule_IDs
MCz-BSBS,Cc1cc2c(cc(C)cc3C)c3n(c4cc(Sc5c(B6c7c(C(C)C)cc(C(C)C)cc7C(C)C)cc(B(c8c(S9)cccc8)c%10c(C(C)C)cc(C(C)C)cc%10C(C)C)c9c5)c6cc4)c2c(C)c1,Agou_等_-_2020_-_Pentacyclic_Ladder-Heteraborin_Emi,,,,,,,,,,,,,,,,,TADF-M-00089
BPPyA,Cc1ccc(C)c(N(c2ccc3ccc4c(N(c5cc(C)ccc5C)c5cccc6c5oc5ccccc56)ccc5ccc2c3c54)c2cccc3c2oc2ccccc23)c1,Ahn_等_-_2018_-_Highly_Efficient_Deep_Blue_Fluoresc,,,,,,,,,,,,,,,,,TADF-M-00090
SPAC-DMT,CC1(C)c2cc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)ccc2S(=O)(=O)c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc21,Ahn_等_-_2018_-_Highly_Efficient_Deep_Blue_Fluoresc,,,,,,,,,,,,,,,,,TADF-M-00091
DMAC-DPS,O=S(C1=CC=C(N2C3=CC=CC=C3C(C)(C)C4=C2C=CC=C4)C=C1)(C5=CC=C(N6C7=CC=CC=C7C(C)(C)C8=C6C=CC=C8)C=C5)=O,Ahn_等_-_2018_-_Highly_Efficient_Deep_Blue_Fluoresc,,,,,,,,,,,,,,,,,TADF-M-00092
DMAC-DMT,CC1(C)C2=C(S(C3=C1C=C(N4C5=CC=CC=C5C(C)(C)C6=C4C=CC=C6)C=C3)(=O)=O)C=CC(N7C8=CC=CC=C8C(C)(C)C9=C7C=CC=C9)=C2,Ahn_等_-_2018_-_Highly_Efficient_Deep_Blue_Fluoresc,,,,,,,,,,,,,,,,,TADF-M-00093
TDBA-Ac,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00094
TDBA-DI,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00095
PPBI:TDBA-Ac,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00094
DBFPO:TDBA-Ac,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00094
PPBI:TDBA-DI,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00095
DBFPO:TDBA-DI,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc(c31)O2,Ahn_等_-_2019_-_Highly_efficient_blue_thermally_act,,,,,,,,,,,,,,,,,TADF-M-00095
10 wt % IDID-DTPT:mCBP,CC(C)(c1nc(C(C)(C)C)nc(c2ccc(n(c3c4cccc3)c5c4c(cccc6)c6n5c7ccccc7)cc2)n1)C.C8(N9C%10=C(C%11=C9C=CC=C%11)C=CC=C%10)=CC=CC(C%12=CC=CC(N%13C%14=C(C%15=C%13C=CC=C%15)C=CC=C%14)=C%12)=C8,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00096\TADF-M-00097
10 wt % IDID-2DTPT:mCBP,CC(C)(c1nc(C(C)(C)C)nc(c2ccc(n(c3c4cccc3)c5c4c(cccc6)c6n5c7ccc(c8nc(C(C)(C)C)nc(C(C)(C)C)n8)cc7)cc2)n1)C.C9(N%10C%11=C(C%12=C%10C=CC=C%12)C=CC=C%11)=CC=CC(C%13=CC=CC(N%14C%15=C(C%16=C%14C=CC=C%16)C=CC=C%15)=C%13)=C9,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00098\TADF-M-00097
10 wt % IDID-TRZ:mCBP,C1(N2C3=C(C4=C2C=CC=C4)C=CC=C3)=CC=CC(C5=CC=CC(N6C7=C(C8=C6C=CC=C8)C=CC=C7)=C5)=C1.c9(c%10nc(c%11ccc(n(c%12c%13cccc%12)c%14c%13c(cccc%15)c%15n%14c%16ccccc%16)cc%11)nc(c%17ccccc%17)n%10)ccccc9,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00097\TADF-M-00099
10 wt % DMAC-TRZ:mCBP,CC1(c2c(N(c3c1cccc3)c4ccc(c5nc(c6ccccc6)nc(c7ccccc7)n5)cc4)cccc2)C.C8(N9C%10=C(C%11=C9C=CC=C%11)C=CC=C%10)=CC=CC(C%12=CC=CC(N%13C%14=C(C%15=C%13C=CC=C%15)C=CC=C%14)=C%12)=C8,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00097
30 wt % IDID-DTPT:mCBP,CC(C)(c1nc(C(C)(C)C)nc(c2ccc(n(c3c4cccc3)c5c4c(cccc6)c6n5c7ccccc7)cc2)n1)C.C8(N9C%10=C(C%11=C9C=CC=C%11)C=CC=C%10)=CC=CC(C%12=CC=CC(N%13C%14=C(C%15=C%13C=CC=C%15)C=CC=C%14)=C%12)=C8,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00096\TADF-M-00097
30 wt % IDID-2DTPT:mCBP,CC(C)(c1nc(C(C)(C)C)nc(c2ccc(n(c3c4cccc3)c5c4c(cccc6)c6n5c7ccc(c8nc(C(C)(C)C)nc(C(C)(C)C)n8)cc7)cc2)n1)C.C9(N%10C%11=C(C%12=C%10C=CC=C%12)C=CC=C%11)=CC=CC(C%13=CC=CC(N%14C%15=C(C%16=C%14C=CC=C%16)C=CC=C%15)=C%13)=C9,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00098\TADF-M-00097
30 wt % IDID-TRZ:mCBP,C1(N2C3=C(C4=C2C=CC=C4)C=CC=C3)=CC=CC(C5=CC=CC(N6C7=C(C8=C6C=CC=C8)C=CC=C7)=C5)=C1.c9(c%10nc(c%11ccc(n(c%12c%13cccc%12)c%14c%13c(cccc%15)c%15n%14c%16ccccc%16)cc%11)nc(c%17ccccc%17)n%10)ccccc9,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00097\TADF-M-00099
30 wt % DMAC-TRZ:mCBP,CC1(c2c(N(c3c1cccc3)c4ccc(c5nc(c6ccccc6)nc(c7ccccc7)n5)cc4)cccc2)C.C8(N9C%10=C(C%11=C9C=CC=C%11)C=CC=C%10)=CC=CC(C%12=CC=CC(N%13C%14=C(C%15=C%13C=CC=C%15)C=CC=C%14)=C%12)=C8,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00097
30 wt % IDID-TRZ:PPT,O=P(c1ccccc1)(c(cc2)cc3c2sc4c3cc(P(c5ccccc5)(c6ccccc6)=O)cc4)c7ccccc7.c8(c9nc(c%10ccccc%10)nc(c%11ccc(n%12c%13n(c%14ccccc%14)c%15ccccc%15c%13c%16ccccc%12%16)cc%11)n9)ccccc8,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00101\TADF-M-00099
30 wt % DMAC-TRZ:PPT,O=P(c1ccccc1)(c(cc2)cc3c2sc4c3cc(P(c5ccccc5)(c6ccccc6)=O)cc4)c7ccccc7.CC8(C)c9ccccc9N(c%10ccc(c%11nc(c%12ccccc%12)nc(c%13ccccc%13)n%11)cc%10)c%14ccccc%148,Ai_等_-_2020_-_Efficient_and_Stable_Organic_Light-E,,,,,,,,,,,,,,,,,TADF-M-00101\TADF-M-00100
G2TAZ,c1(n(c2c3cccc2)c4c3cccc4)cc5c(cc(n6c(cccc7)c7c8c6cccc8)cc9)c9n(c%10ccc(c%11nc(c%12ccc(n(c%13c%14cc(n(c%15c%16cccc%15)c%17c%16cccc%17)cc%13)c%18c%14cc(cc%18)n(c%19c%20cccc%19)c%21c%20cccc%21)cc%12)nc(c%22ccc(n(c%23c%24cc(n(c%25c%26cccc%25)c%27c%26cccc%27)cc%23)c%28c%24cc(n(c%29c%30cccc%29)c%31c%30cccc%31)cc%28)cc%22)n%11)cc%10)c5cc1,Albrecht_等_-_2017_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00102
MeG2TAZ,Cc1cc2c(cc(C)cc3)c3n(c4cc5c(cc(n(c6c7cc(C)cc6)c8c7cc(C)cc8)cc9)c9n(c%10ccc(c%11nc(c%12ccc(n(c%13c%14cc(n(c%15c%16cc(C)cc%15)c%17c%16cc(C)cc%17)cc%13)c%18c%14cc(cc%18)n(c%19c%20cc(C)cc%19)c%21c%20cc(C)cc%21)cc%12)nc(c%22ccc(n%23c(ccc(n(c%24c%25cc(C)cc%24)c%26c%25cc(C)cc%26)c%27)c%27c%28c%23ccc(n%29c(ccc(C)c%30)c%30c%31c%29ccc(C)c%31)c%28)cc%22)n%11)cc%10)c5cc4)c2cc1,Albrecht_等_-_2017_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00103
tBuG2TAZ,CC(C)(C)c1cc2c(cc(C(C)(C)C)cc3)c3n(c4cc5c(cc(cc6)n(c7c8cc(C(C)(C)C)cc7)c9c8cc(C(C)(C)C)cc9)c6n(c%10ccc(c%11nc(c%12ccc(n%13c(ccc(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)c%17)c%17c%18c%13ccc(n%19c(ccc(C(C)(C)C)c%20)c%20c%21c%19ccc(C(C)(C)C)c%21)c%18)cc%12)nc(c%22ccc(n(c%23c%24cc(n(c%25c%26cc(C(C)(C)C)cc%25)c%27c%26cc(C(C)(C)C)cc%27)cc%23)c%28c%24cc(n(c%29c%30cc(C(C)(C)C)cc%29)c%31c%30cc(C(C)(C)C)cc%31)cc%28)cc%22)n%11)cc%10)c5cc4)c2cc1,Albrecht_等_-_2017_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00104
PhG2TAZ,C1(c(c2)ccc3c2c(cc(C4=CC=CC=C4)cc5)c5n3c(c6)ccc7c6c(cc(n8c9ccc(C%10=CC=CC=C%10)cc9c%11cc(C%12=CC=CC=C%12)ccc8%11)cc%13)c%13n7c%14ccc(c%15nc(c%16ccc(n%17c%18ccc(n%19c%20ccc(C%21=CC=CC=C%21)cc%20c%22cc(C%23=CC=CC=C%23)ccc%19%22)cc%18c%24cc(n%25c%26ccc(C%27=CC=CC=C%27)cc%26c%28cc(C%29=CC=CC=C%29)ccc%25%28)ccc%17%24)cc%16)nc(c%30ccc(n%31c%32ccc(n%33c%34ccc(C%35=CC=CC=C%35)cc%34c%36cc(C%37=CC=CC=C%37)ccc%33%36)cc%32c%38cc(n%39c%40ccc(C%41=CC=CC=C%41)cc%40c%42cc(C%43=CC=CC=C%43)ccc%39%42)ccc%31%38)cc%30)n%15)cc%14)=CC=CC=C1,Albrecht_等_-_2017_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00105
dbG2TAZ,C12=CC=CC=C1C(C3=C4C=CC5=CC=CC=C53)=C(N4C6=CC(C7=C8C=CC(N(C9=C%10C%11=CC=CC=C%11C=C9)C%12=C%10C%13=CC=CC=C%13C=C%12)=C7)=C(N8C%14=CC=C(C%15=NC(C%16=CC=C(N%17C%18=C(C%19=C%17C=CC(N(C%20=C%21C%22=CC=CC=C%22C=C%20)C%23=C%21C%24=CC=CC=C%24C=C%23)=C%19)C=C(N(C%25=C%26C%27=CC=CC=C%27C=C%25)C%28=C%26C%29=CC=CC=C%29C=C%28)C=C%18)C=C%16)=NC(C%30=CC=C(N%31C%32=C(C%33=C%31C=CC(N(C%34=C%35C%36=CC=CC=C%36C=C%34)C%37=C%35C%38=CC=CC=C%38C=C%37)=C%33)C=C(N(C%39=C%40C%41=CC=CC=C%41C=C%39)C%42=C%40C%43=CC=CC=C%43C=C%42)C=C%32)C=C%30)=N%15)C=C%14)C=C6)C=C2,Albrecht_等_-_2017_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00106
G3Ph,CC(c1ccc2n(c3ccc4n(c5ccc(c6nc(c7ccc(n(c8c9cc(n(c%10c%11cc(C(C)(C)C)cc%10)c%12c%11cc(C(C)(C)C)cc%12)cc8)c%13c9cc(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)cc%13)cc7)nc(c%17ccc(n(c%18c%19cc(n(c%20c%21cc(C(C)(C)C)cc%20)c%22c%21cc(C(C)(C)C)cc%22)cc%18)c%23c%19cc(n(c%24c%25cc(C(C)(C)C)cc%24)c%26c%25cc(C(C)(C)C)cc%26)cc%23)cc%17)n6)cc5)c%27ccc(n(c%28c%29cc(C(C)(C)C)cc%28)c%30c%29cc(C(C)(C)C)cc%30)cc%27c4c3)c%31ccc(C(C)(C)C)cc%31c2c1)(C)C.c%32(n%33c%34ccc(n%35c%36ccc(n%37c%38ccccc%38c%39ccccc%37%39)cc%36c%40cc(n%41c%42ccccc%42c%43ccccc%41%43)ccc%35%40)cc%34c%44cc(n%45c%46ccc(n%47c%48ccccc%48c%49ccccc%47%49)cc%46c%50cc(n%51c%52ccccc%52c%53ccccc%51%53)ccc%45%50)ccc%33%44)ccccc%32,Albrecht_等_-_2018_-_A_dendrimer_emitter_doped_in_a,,,,,,,,,,,,,,,,,TADF-M-00104\TADF-M-00107
G4Ph,CC(C)(C1=CC(C2=C3C=CC(C(C)(C)C)=C2)=C(N3C4=CC(C5=C6C=CC(N7C8=C(C9=C7C=CC(C(C)(C)C)=C9)C=C(C(C)(C)C)C=C8)=C5)=C(N6C%10=CC=C(C%11=NC(C%12=CC=C(N%13C%14=C(C%15=C%13C=CC(N%16C%17=C(C%18=C%16C=CC(C(C)(C)C)=C%18)C=C(C(C)(C)C)C=C%17)=C%15)C=C(N%19C%20=C(C%21=C%19C=CC(C(C)(C)C)=C%21)C=C(C(C)(C)C)C=C%20)C=C%14)C=C%12)=NC(C%22=CC=C(N%23C%24=C(C%25=C%23C=CC(N%26C%27=C(C%28=C%26C=CC(C(C)(C)C)=C%28)C=C(C(C)(C)C)C=C%27)=C%25)C=C(N%29C%30=C(C%31=C%29C=CC(C(C)(C)C)=C%31)C=C(C(C)(C)C)C=C%30)C=C%24)C=C%22)=N%11)C=C%10)C=C4)C=C1)C.C%32(N%33C%34=C(C%35=C%33C=CC(N%36C%37=C(C%38=C%36C=CC(N%39C%40=C(C%41=C%39C=C(N%42C%43=CC=CC=C%43C%44=CC=CC=C%44%42)C=C%41)C=C(N%45C%46=CC=CC=C%46C%47=CC=CC=C%47%45)C=C%40)=C%38)C=C(N%48C%49=C(C%50=C%48C=CC(N%51C%52=CC=CC=C%52C%53=CC=CC=C%53%51)=C%50)C=C(N%54C%55=CC=CC=C%55C%56=CC=CC=C%56%54)C=C%49)C=C%37)=C%35)C=C(N%57C%58=C(C%59=C%57C=CC(N%60C%61=C(C%62=C%60C=CC(N%63C%64=CC=CC=C%64C%65=CC=CC=C%65%63)=C%62)C=C(N%66C%67=CC=CC=C%67C%68=CC=CC=C%68%66)C=C%61)=C%59)C=C(N%69C%70=C(C%71=C%69C=CC(N%72C%73=CC=CC=C%73C%74=CC=CC=C%74%72)=C%71)C=C(N%75C%76=CC=CC=C%76C%77=CC=CC=C%77%75)C=C%70)C=C%58)C=C%34)=CC=CC=C%32,Albrecht_等_-_2018_-_A_dendrimer_emitter_doped_in_a,,,,,,,,,,,,,,,,,TADF-M-00104\TADF-M-00108
None (neat),CC(C)(C1=CC(C2=C3C=CC(C(C)(C)C)=C2)=C(N3C4=CC(C5=C6C=CC(N7C8=C(C9=C7C=CC(C(C)(C)C)=C9)C=C(C(C)(C)C)C=C8)=C5)=C(N6C%10=CC=C(C%11=NC(C%12=CC=C(N%13C%14=C(C%15=C%13C=CC(N%16C%17=C(C%18=C%16C=CC(C(C)(C)C)=C%18)C=C(C(C)(C)C)C=C%17)=C%15)C=C(N%19C%20=C(C%21=C%19C=CC(C(C)(C)C)=C%21)C=C(C(C)(C)C)C=C%20)C=C%14)C=C%12)=NC(C%22=CC=C(N%23C%24=C(C%25=C%23C=CC(N%26C%27=C(C%28=C%26C=CC(C(C)(C)C)=C%28)C=C(C(C)(C)C)C=C%27)=C%25)C=C(N%29C%30=C(C%31=C%29C=CC(C(C)(C)C)=C%31)C=C(C(C)(C)C)C=C%30)C=C%24)C=C%22)=N%11)C=C%10)C=C4)C=C1)C,Albrecht_等_-_2018_-_A_dendrimer_emitter_doped_in_a,,,,,,,,,,,,,,,,,TADF-M-00104
AdG2B,O=C(C1=CC=C(N2C(C=CC(N3C(C=CC([C@@]4(C[C@H]5C6)C[C@H]6C[C@H](C5)C4)=C7)=C7C8=C3C=CC([C@]9%10C[C@@H](C[C@H]%11C%10)C[C@@H](C%11)C9)=C8)=C%12)=C%12C%13=C2C=CC(N%14C(C=CC([C@]%15%16C[C@@H](C[C@H]%17C%16)C[C@@H](C%17)C%15)=C%18)=C%18C%19=C%14C=CC([C@]%20%21C[C@@H](C[C@H]%22C%21)C[C@@H](C%22)C%20)=C%19)=C%13)C=C1)C%23=CC=C(N%24C(C=CC(N%25C%26=C(C=C([C@]%27%28C[C@@H](C[C@H]%29C%28)C[C@@H](C%29)C%27)C=C%26)C%30=C%25C=CC([C@@]%31(C[C@H]%32C%33)C[C@H]%33C[C@H](C%32)C%31)=C%30)=C%34)=C%34C%35=C%24C=CC(N%36C%37=C(C=C([C@]%38(C%39)C[C@@H]%40C[C@@H](C[C@H]%39C%40)C%38)C=C%37)C%41=C%36C=CC([C@]%42(C%43)C[C@@H]%44C[C@@H](C[C@H]%43C%44)C%42)=C%41)=C%35)C=C%23,Albrecht_等_-_2022_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00109
TPPhG2B,O=C(C1=CC=C(N2C3=C(C=C(C=C3)N4C5=C(C=C(C=C5)C6=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)C(C%10=CC=CC=C%10)=C6)C%11=C4C=CC(C%12=C(C%13=CC=CC=C%13)C(C%14=CC=CC=C%14)=C(C%15=CC=CC=C%15)C(C%16=CC=CC=C%16)=C%12)=C%11)C%17=C2C=CC(N%18C%19=C(C=C(C=C%19)C%20=C(C%21=CC=CC=C%21)C(C%22=CC=CC=C%22)=C(C%23=CC=CC=C%23)C(C%24=CC=CC=C%24)=C%20)C%25=C%18C=CC(C%26=C(C%27=CC=CC=C%27)C(C%28=CC=CC=C%28)=C(C%29=CC=CC=C%29)C(C%30=CC=CC=C%30)=C%26)=C%25)=C%17)C=C1)C%31=CC=C(N%32C%33=C(C=C(C=C%33)N%34C%35=C(C=C(C%36=C(C%37=CC=CC=C%37)C(C%38=CC=CC=C%38)=C(C%39=CC=CC=C%39)C(C%40=CC=CC=C%40)=C%36)C=C%35)C%41=C%34C=CC(C%42=C(C%43=CC=CC=C%43)C(C%44=CC=CC=C%44)=C(C%45=CC=CC=C%45)C(C%46=CC=CC=C%46)=C%42)=C%41)C%47=C%32C=CC(N%48C%49=C(C=C(C%50=C(C%51=CC=CC=C%51)C(C%52=CC=CC=C%52)=C(C%53=CC=CC=C%53)C(C%54=CC=CC=C%54)=C%50)C=C%49)C%55=C%48C=CC(C%56=C(C%57=CC=CC=C%57)C(C%58=CC=CC=C%58)=C(C%59=CC=CC=C%59)C(C%60=CC=CC=C%60)=C%56)=C%55)=C%47)C=C%31,Albrecht_等_-_2022_-_Thermally_activated_delayed_fl,,,,,,,,,,,,,,,,,TADF-M-00110
AcDbp,CC1(C)c2ccccc2N(c2ccc3c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4c4nc5ccccc5nc4c3c2)c2ccccc21,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00111
CzDbp ,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3c3nc4ccccc4nc3c2c1,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00112
oDPABN,N#Cc1c(N(c2ccccc2)c2ccccc2)cccc1N(c1ccccc1)c1ccccc1,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00113
oCzBN,N#Cc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00114
oPheBN,N#Cc1c(N2c3c(Oc4c2cccc4)cccc3)cccc1N5c6c(Oc7c5cccc7)cccc6,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00115
oDMAcBN,CC1(C)c2ccccc2N(c2cccc(N3c4ccccc4C(C)(C)c4ccccc43)c2C#N)c2ccccc21,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00116
oDPSeZBN,N#Cc1c(N2c3ccccc3[Se]c3ccccc32)cccc1N1c2ccccc2[Se]c2ccccc21,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00117
oPTC,N#CC1=C(C2=CC=CC=C2)C=C(N3C4=C(C=CC=C4)OC5=C3C=CC=C5)C=C1C6=CC=CC=C6,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00118
mPTC,N#CC1=CC(C2=CC=CC=C2)=C(N3C4=C(C=CC=C4)OC5=C3C=CC=C5)C(C6=CC=CC=C6)=C1,Andruleviciene_等_-_2021_-_TADF_versus_TTA_emission,,,,,,,,,,,,,,,,,TADF-M-00119
1,O=P1(C2=CC=CC=[N+]2[Cu]3([N+]4=CC=CC=C14)[IH][Cu]([N+]5=CC=CC=C5P6(C)=O)([N+]7=CC=CC=C76)[IH]3)C,Artem'ev_等_-_2020_-_Synthesis_and_Thermochromic_Lu,,,,,,,,,,,,,,,,,TADF-M-00120
2,O=P1(C2=CC=CC=[N+]2[Cu]3([N+]4=CC=CC=C14)[IH][Cu]([N+]5=CC=CC=C5P6(CC)=O)([N+]7=CC=CC=C76)[IH]3)CC,Artem'ev_等_-_2020_-_Synthesis_and_Thermochromic_Lu,,,,,,,,,,,,,,,,,TADF-M-00121
3,O=P1(C2=CC=CC=[N+]2[Cu]3([N+]4=CC=CC=C14)[IH][Cu]([N+]5=CC=CC=C5P6(CCCCCCCCC)=O)([N+]7=CC=CC=C76)[IH]3)CCCCCCCCC,Artem'ev_等_-_2020_-_Synthesis_and_Thermochromic_Lu,,,,,,,,,,,,,,,,,TADF-M-00122
4,O=P1(C2=CC=CC=[N+]2[Cu]3([N+]4=CC=CC=C14)[IH][Cu]([N+]5=CC=CC=C5P6(CC7=CC=CC=C7)=O)([N+]8=CC=CC=C86)[IH]3)CC9=CC=CC=C9,Artem'ev_等_-_2020_-_Synthesis_and_Thermochromic_Lu,,,,,,,,,,,,,,,,,TADF-M-00123
Ac-B,Cc1cc(C)cc(C)c1B(c2c(C)cc(C)cc2C)c3ccc(N4c5c(C(C)(c6c4cccc6)C)cccc5)cc3,Asiri_等_-_2023_-_Organoboron_Complexes_as_Thermall,,,,,,,,,,,,,,,,,TADF-M-00124
Ac-B-F,Fc1c(N2c3c(C(C)(c4c2cccc4)C)cccc3)c(F)cc(B(c5c(C)cc(C)cc5C)c6c(C)cc(C)cc6C)c1,Asiri_等_-_2023_-_Organoboron_Complexes_as_Thermall,,,,,,,,,,,,,,,,,TADF-M-00125
Ac-B-CN,Cc1cc(C)cc(C)c1B(c2c(C)cc(C)cc2C)c3cc(C#N)c(N4c5c(C(C)(c6c4cccc6)C)cccc5)c(C#N)c3,Asiri_等_-_2023_-_Organoboron_Complexes_as_Thermall,,,,,,,,,,,,,,,,,TADF-M-00126
Ac-B-NO2,Cc1cc(C)cc(C)c1B(c2c(C)cc(C)cc2C)c3cc([N+]([O-])=O)c(N4c5c(C(C)(c6c4cccc6)C)cccc5)c([N+]([O-])=O)c3,Asiri_等_-_2023_-_Organoboron_Complexes_as_Thermall,,,,,,,,,,,,,,,,,TADF-M-00127
1,Cn1c2ccc(N(c3ccc4ccccc4c3)c3ccc4ccccc4c3)cc2c(=O)c2cc(N(c3ccc4ccccc4c3)c3ccc4ccccc4c3)ccc21,Awasthi_等_-_2019_-_Synthesis_of_acridone-naphthyla,,,,,,,,,,,,,,,,,TADF-M-00128
BN1,Cc1cc(C)c(B2c3ccccc3N(c3ccccc3)c3ccccc32)c(C)c1,Bae_等_-_2022_-_Multiple_resonance_type_thermally_a,,,,,,,,,,,,,,,,,TADF-M-00129
BN2,CC1(C)c2c(B3c4c(N(c5c3c6ccc5)c7ccccc7)cccc41)c(C6(C)C)ccc2,Bae_等_-_2022_-_Multiple_resonance_type_thermally_a,,,,,,,,,,,,,,,,,TADF-M-00130
BN3,Cc1cc(C)c(B2c3c(N(c4c2cccc4)c5ccccc56)c6ccc3)c(C)c1,Bae_等_-_2022_-_Multiple_resonance_type_thermally_a,,,,,,,,,,,,,,,,,TADF-M-00131
BN4,CC1(C)c2c(B3c4c(N(c5c3c6ccc5)c7ccccc78)c8ccc41)c(C6(C)C)ccc2,Bae_等_-_2022_-_Multiple_resonance_type_thermally_a,,,,,,,,,,,,,,,,,TADF-M-00132
mDCBP,O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,Barman_等_-_2020_-_Recent_Developments_on_Multi-Fun,,,,,,,,,,,,,,,,,TADF-M-00133
T2,CC(C)(c1c2cccc1)c3c(N2c4ccc(c5nc(c6ccccc6)nc(c7ccccc7)c5)cc4)cccc3,Barman_等_-_2020_-_Recent_Developments_on_Multi-Fun,,,,,,,,,,,,,,,,,TADF-M-00032
